item_id,manage_number
2869351,XJ005253
2875570,XJ005296
2879771,XJ005322
2882909,XJ005333
2883498,XJ005342
2886202,XJ005352
2886203,XJ005353
2741291,XM003786
2792927,XM004265
2840229,XM004571
2840371,XM004572
2840372,XM004573
2840373,XM004574
2841964,XM004592
2843458,XM004615
2845789,XM004651
2851858,XM004709
2855194,XM004742
2855286,XM004743
2857957,XM004762
2857958,XM004763
2857963,XM004768
2858531,XM004792
2858540,XM004796
2865229,XM004814
2865230,XM004815
2870419,XM004856
2872350,XM004876
2874067,XM004925
2874068,XM004926
2883749,XM005029
2884795,XM005037
2749762,XO006001
2751637,XO006032
2837487,XO006740
2846157,XO006857
2856081,XO006937
2856082,XO006938
2856083,XO006939
2856084,XO006940
2856085,XO006941
2856086,XO006942
2856087,XO006943
2858408,XO007013
2859275,XO007041
2859276,XO007042
2859277,XO007043
2870727,XO007201
2878058,XO007234
2878059,XO007235
2878061,XO007237
2879451,XO007314
2882241,XO007333
2884629,XO007345
2884630,XO007346
2884631,XO007347
2884632,XO007348
2884633,XO007349
2884635,XO007351
2890942,XO007411
2780695,XP004891
2846535,XP005292
2847528,XP005309
2847529,XP005310
2847933,XP005316
2847934,XP005317
2850941,XP005322
2853472,XP005334
2859652,XP005360
2859653,XP005361
2860090,XP005369
2860399,XP005370
2861654,XP005379
2863338,XP005398
2872121,XP005426
2872122,XP005427
2872123,XP005428
2874062,XP005444
2874105,XP005446
2879236,XP005464
2879792,XP005474
2879938,XP005478
2880316,XP005482
2880895,XP005487
2881489,XP005489
2882488,XP005501
2885185,XP005507
2887085,XP005526
2745110,XR004500
2748750,XR004532
2748751,XR004533
2847213,XR005350
2849669,XR005373
2858703,XR005446
2861055,XR005454
2863098,XR005481
2864483,XR005499
2867846,XR005522
2873616,XR005582
2881259,XR005625
2849325,XS004456
2862631,XS004512
2862632,XS004513
2870711,XS004550
2870712,XS004551
2874692,XS004571
2874693,XS004572
2874694,XS004573
2885993,XS004590
2887418,XS004612
2889761,XS004634
2849008,XT002936
2852517,XT002963
2856981,XT002986
2860663,XT003012
2861777,XT003030
2870588,XT003054
2870680,XT003057
2870682,XT003059
2870683,XT003060
2870806,XT003062
2870807,XT003063
2874810,XT003074
2880750,XT003093
2881356,XT003100
2705252,XV004019
2734400,XV004393
2847272,XV005128
2852855,XV005149
2852857,XV005151
2852858,XV005152
2855828,XV005186
2863519,XV005253
2863827,XV005260
2867264,XV005283
2868377,XV005304
2869359,XV005316
2869360,XV005317
2873100,XV005328
2873101,XV005329
2883470,XV005410
2844936,XW003444
2853852,XW003515
2859302,XW003553
2859326,XW003557
2859327,XW003558
2859328,XW003559
2859329,XW003560
2859352,XW003564
2861644,XW003571
2861701,XW003572
2861702,XW003573
2863455,XW003598
2870029,XW003639
2870030,XW003640
2870958,XW003657
2872129,XW003670
2872142,XW003671
2872421,XW003678
2872428,XW003685
2876390,XW003709
2876403,XW003711
2876404,XW003712
2881403,XW003746
2883925,XW003755
2889468,XW003772
2756225,XY006811
2756250,XY006814
2756302,XY006815
2756329,XY006817
2756349,XY006818
2756371,XY006820
2756404,XY006821
2759857,XY006833
2759862,XY006834
2759882,XY006835
2759895,XY006836
2759906,XY006837
2759922,XY006838
2759952,XY006839
2759963,XY006840
2759996,XY006841
2760001,XY006842
2762710,XY006856
2767869,XY006869
1837043,YA002683
2849642,YA010449
2849643,YA010450
2852115,YA010467
2852116,YA010468
2852117,YA010469
2853974,YA010479
2853975,YA010480
2853976,YA010481
2853977,YA010482
2853978,YA010483
2854068,YA010487
2854069,YA010488
2858104,YA010493
2862102,YA010512
2867154,YA010540
2867528,YA010552
2872002,YA010572
2872003,YA010573
2878966,YA010673
2880608,YA010674
2880609,YA010675
2882143,YA010693
2882144,YA010694
2883517,YA010698
2884939,YA010704
1779154,YC002637
1797843,YC002945
2746940,YC011294
2846667,YC011962
2847490,YC011973
2848589,YC011987
2848699,YC012010
2854882,YC012031
2855464,YC012033
2855467,YC012036
2855810,YC012040
2855814,YC012044
2855815,YC012045
2855831,YC012046
2855834,YC012047
2855835,YC012048
2859441,YC012098
2859447,YC012104
2866388,YC012159
2866413,YC012164
2867056,YC012176
2868051,YC012179
2868685,YC012191
2871234,YC012205
2871235,YC012206
2871236,YC012207
2871777,YC012214
2872305,YC012221
2874643,YC012225
2874644,YC012226
2888068,YC012245
1727749,YD001664
1760784,YD001941
2739313,YD010352
2842384,YD011115
2850871,YD011134
2851801,YD011141
2853979,YD011156
2854727,YD011174
2854728,YD011175
2854729,YD011176
2855019,YD011182
2861186,YD011208
2861187,YD011209
2864478,YD011233
2865641,YD011238
2865698,YD011244
2865918,YD011261
2866126,YD011271
2867204,YD011291
2870509,YD011304
2870988,YD011312
2871495,YD011321
2872576,YD011331
2875235,YD011344
2875983,YD011363
2876441,YD011375
2876442,YD011376
2876752,YD011386
1771447,YE002095
2178394,YE005159
2842024,YE009178
2856442,YE009289
2856827,YE009291
2857467,YE009298
2857468,YE009299
2859048,YE009310
2862131,YE009318
2868491,YE009356
2868492,YE009357
2868493,YE009358
2868494,YE009359
2868495,YE009360
2869739,YE009382
2870171,YE009384
2871128,YE009391
2871174,YE009397
2873373,YE009422
2873374,YE009423
2873803,YE009426
2879868,YE009458
2886816,YE009489
2886817,YE009490
2888025,YE009514
1653025,YF001042
1799330,YF001921
2843569,YF009871
2843581,YF009874
2862962,YF009928
2862963,YF009929
2863028,YF009930
2863031,YF009933
2863425,YF009951
2867259,YF009970
2867977,YF009977
2867980,YF009980
2867981,YF009981
2871775,YF010043
2877488,YF010074
2879022,YF010086
2879622,YF010090
2883739,YF010109
2883740,YF010110
2884377,YF010127
2169756,YP005276
2680639,YP011341
2735118,YP012030
2741461,YP012121
2846823,YP013200
2859790,YP013238
2859796,YP013244
2861123,YP013266
2861714,YP013279
2863272,YP013306
2863273,YP013307
2867756,YP013312
2867757,YP013313
2870074,YP013346
2873739,YP013367
2873743,YP013371
2873744,YP013372
2880821,YP013425
2881102,YP013428
2881169,YP013429
2885228,YP013444
2886948,YP013467
2886950,YP013469
2744904,YV009264
2744905,YV009265
2840294,YV009895
2848568,YV009938
2853442,YV009965
2853443,YV009966
2853444,YV009967
2853837,YV009969
2858099,YV009983
2858996,YV009996
2859641,YV009999
2862328,YV010017
2865036,YV010029
2865038,YV010031
2865549,YV010044
2865551,YV010046
2865552,YV010047
2866143,YV010051
2866144,YV010052
2878528,YV010150
2883494,YV010157
1698982,YW001355
2182444,YW005098
2758794,YY004314
2840950,YY004944
2846430,YY004998
2847475,YY005014
2848090,YY005021
2848506,YY005028
2848665,YY005033
2851560,YY005052
2851877,YY005058
2859533,YY005102
2859534,YY005103
2863530,YY005107
2864425,YY005110
2865159,YY005113
2865200,YY005115
2866023,YY005123
2869973,YY005148
2870265,YY005154
2870844,YY005157
2872448,YY005170
2872449,YY005171
2872450,YY005172
2874501,YY005176
2875067,YY005181
2875073,YY005187
2879879,YY005211
2880511,YY005215
2880896,YY005217
2886840,YY005239
2886845,YY005244
2888960,YY005282
2888961,YY005283
1750077,YZ003041
2760713,YZ021237
2836273,YZ022593
2843713,YZ022708
2844874,YZ022764
2845903,YZ022779
2852511,YZ022896
2857727,YZ022981
2858167,YZ022990
2858555,YZ023000
2859775,YZ023015
2861334,YZ023039
2861339,YZ023044
2861340,YZ023045
2861341,YZ023046
2861342,YZ023047
2863702,YZ023077
2865130,YZ023106
2865131,YZ023107
2865132,YZ023108
2865133,YZ023109
2865134,YZ023110
2865136,YZ023112
2865137,YZ023113
2866493,YZ023158
2866494,YZ023159
2867078,YZ023171
2868198,YZ023179
2872811,YZ023219
2872813,YZ023221
2872815,YZ023223
2872816,YZ023224
2872818,YZ023226
2872819,YZ023227
2873192,YZ023274
2873359,YZ023294
2873745,YZ023331
2873746,YZ023332
2875779,YZ023358
2876051,YZ023370
2876052,YZ023371
2876053,YZ023372
2876054,YZ023373
2876055,YZ023374
2877595,YZ023394
2877596,YZ023395
2880013,YZ023426
2880787,YZ023435
2883357,YZ023461
2885273,YZ023497
2886928,YZ023545
2887597,YZ023557
2887613,YZ023559
2889279,YZ023572
2889291,YZ023573
2890830,YZ023583
1735420,ZR001085
1808854,ZR002043
2826792,ZZ001607
2858800,ZZ001698
2861115,ZZ001701
